"beta_prior","tau_prior","mean_pred_prob"
"normal(0, 1)","normal+(0, 3)",0.441111111111111
"normal(0, 1)","normal+(0, 5)",0.424722222222222
"normal(0, 1)","normal+(0, 10)",0.609722222222222
"normal(0, 1.5)","normal+(0, 3)",0.508333333333333
"normal(0, 1.5)","normal+(0, 5)",0.526111111111111
"normal(0, 1.5)","normal+(0, 10)",0.452777777777778
"normal(0, 2)","normal+(0, 3)",0.459722222222222
"normal(0, 2)","normal+(0, 5)",0.588888888888889
"normal(0, 2)","normal+(0, 10)",0.308611111111111
"normal(0, 1)","normal+(0, 3)",0.638611111111111
"normal(0, 1)","normal+(0, 5)",0.401111111111111
"normal(0, 1)","normal+(0, 10)",0.479166666666667
"normal(0, 1.5)","normal+(0, 3)",0.387222222222222
"normal(0, 1.5)","normal+(0, 5)",0.493888888888889
"normal(0, 1.5)","normal+(0, 10)",0.3925
"normal(0, 2)","normal+(0, 3)",0.426388888888889
"normal(0, 2)","normal+(0, 5)",0.354166666666667
"normal(0, 2)","normal+(0, 10)",0.575277777777778
"normal(0, 1)","normal+(0, 3)",0.296666666666667
"normal(0, 1)","normal+(0, 5)",0.518611111111111
"normal(0, 1)","normal+(0, 10)",0.647777777777778
"normal(0, 1.5)","normal+(0, 3)",0.169444444444444
"normal(0, 1.5)","normal+(0, 5)",0.3125
"normal(0, 1.5)","normal+(0, 10)",0.4575
"normal(0, 2)","normal+(0, 3)",0.412777777777778
"normal(0, 2)","normal+(0, 5)",0.393888888888889
"normal(0, 2)","normal+(0, 10)",0.453888888888889
"normal(0, 1)","normal+(0, 3)",0.784444444444444
"normal(0, 1)","normal+(0, 5)",0.4675
"normal(0, 1)","normal+(0, 10)",0.360833333333333
"normal(0, 1.5)","normal+(0, 3)",0.720833333333333
"normal(0, 1.5)","normal+(0, 5)",0.788333333333333
"normal(0, 1.5)","normal+(0, 10)",0.538611111111111
"normal(0, 2)","normal+(0, 3)",0.361666666666667
"normal(0, 2)","normal+(0, 5)",0.474722222222222
"normal(0, 2)","normal+(0, 10)",0.535555555555556
"normal(0, 1)","normal+(0, 3)",0.237222222222222
"normal(0, 1)","normal+(0, 5)",0.391666666666667
"normal(0, 1)","normal+(0, 10)",0.411388888888889
"normal(0, 1.5)","normal+(0, 3)",0.316944444444444
"normal(0, 1.5)","normal+(0, 5)",0.415555555555556
"normal(0, 1.5)","normal+(0, 10)",0.534444444444444
"normal(0, 2)","normal+(0, 3)",0.496666666666667
"normal(0, 2)","normal+(0, 5)",0.526111111111111
"normal(0, 2)","normal+(0, 10)",0.533888888888889
"normal(0, 1)","normal+(0, 3)",0.211666666666667
"normal(0, 1)","normal+(0, 5)",0.363888888888889
"normal(0, 1)","normal+(0, 10)",0.573611111111111
"normal(0, 1.5)","normal+(0, 3)",0.406111111111111
"normal(0, 1.5)","normal+(0, 5)",0.404722222222222
"normal(0, 1.5)","normal+(0, 10)",0.581666666666667
"normal(0, 2)","normal+(0, 3)",0.431944444444444
"normal(0, 2)","normal+(0, 5)",0.337222222222222
"normal(0, 2)","normal+(0, 10)",0.474166666666667
"normal(0, 1)","normal+(0, 3)",0.675
"normal(0, 1)","normal+(0, 5)",0.664722222222222
"normal(0, 1)","normal+(0, 10)",0.526944444444444
"normal(0, 1.5)","normal+(0, 3)",0.544444444444444
"normal(0, 1.5)","normal+(0, 5)",0.558611111111111
"normal(0, 1.5)","normal+(0, 10)",0.461111111111111
"normal(0, 2)","normal+(0, 3)",0.435277777777778
"normal(0, 2)","normal+(0, 5)",0.662777777777778
"normal(0, 2)","normal+(0, 10)",0.524444444444444
"normal(0, 1)","normal+(0, 3)",0.348055555555556
"normal(0, 1)","normal+(0, 5)",0.478333333333333
"normal(0, 1)","normal+(0, 10)",0.63
"normal(0, 1.5)","normal+(0, 3)",0.559444444444444
"normal(0, 1.5)","normal+(0, 5)",0.431666666666667
"normal(0, 1.5)","normal+(0, 10)",0.470833333333333
"normal(0, 2)","normal+(0, 3)",0.585277777777778
"normal(0, 2)","normal+(0, 5)",0.636388888888889
"normal(0, 2)","normal+(0, 10)",0.474722222222222
"normal(0, 1)","normal+(0, 3)",0.4325
"normal(0, 1)","normal+(0, 5)",0.435
"normal(0, 1)","normal+(0, 10)",0.500833333333333
"normal(0, 1.5)","normal+(0, 3)",0.449444444444444
"normal(0, 1.5)","normal+(0, 5)",0.504166666666667
"normal(0, 1.5)","normal+(0, 10)",0.5
"normal(0, 2)","normal+(0, 3)",0.645555555555556
"normal(0, 2)","normal+(0, 5)",0.376944444444444
"normal(0, 2)","normal+(0, 10)",0.451944444444444
"normal(0, 1)","normal+(0, 3)",0.363611111111111
"normal(0, 1)","normal+(0, 5)",0.525555555555556
"normal(0, 1)","normal+(0, 10)",0.535833333333333
"normal(0, 1.5)","normal+(0, 3)",0.519166666666667
"normal(0, 1.5)","normal+(0, 5)",0.575833333333333
"normal(0, 1.5)","normal+(0, 10)",0.507222222222222
"normal(0, 2)","normal+(0, 3)",0.576944444444444
"normal(0, 2)","normal+(0, 5)",0.599722222222222
"normal(0, 2)","normal+(0, 10)",0.506666666666667
"normal(0, 1)","normal+(0, 3)",0.621666666666667
"normal(0, 1)","normal+(0, 5)",0.345833333333333
"normal(0, 1)","normal+(0, 10)",0.527222222222222
"normal(0, 1.5)","normal+(0, 3)",0.700555555555556
"normal(0, 1.5)","normal+(0, 5)",0.473611111111111
"normal(0, 1.5)","normal+(0, 10)",0.355555555555556
"normal(0, 2)","normal+(0, 3)",0.390833333333333
"normal(0, 2)","normal+(0, 5)",0.389166666666667
"normal(0, 2)","normal+(0, 10)",0.470277777777778
"normal(0, 1)","normal+(0, 3)",0.473333333333333
"normal(0, 1)","normal+(0, 5)",0.516388888888889
"normal(0, 1)","normal+(0, 10)",0.570555555555556
"normal(0, 1.5)","normal+(0, 3)",0.514722222222222
"normal(0, 1.5)","normal+(0, 5)",0.5825
"normal(0, 1.5)","normal+(0, 10)",0.556388888888889
"normal(0, 2)","normal+(0, 3)",0.556111111111111
"normal(0, 2)","normal+(0, 5)",0.369444444444444
"normal(0, 2)","normal+(0, 10)",0.505833333333333
"normal(0, 1)","normal+(0, 3)",0.481944444444444
"normal(0, 1)","normal+(0, 5)",0.591111111111111
"normal(0, 1)","normal+(0, 10)",0.537777777777778
"normal(0, 1.5)","normal+(0, 3)",0.4725
"normal(0, 1.5)","normal+(0, 5)",0.553888888888889
"normal(0, 1.5)","normal+(0, 10)",0.355277777777778
"normal(0, 2)","normal+(0, 3)",0.371944444444444
"normal(0, 2)","normal+(0, 5)",0.481944444444444
"normal(0, 2)","normal+(0, 10)",0.523611111111111
"normal(0, 1)","normal+(0, 3)",0.6875
"normal(0, 1)","normal+(0, 5)",0.572777777777778
"normal(0, 1)","normal+(0, 10)",0.496944444444444
"normal(0, 1.5)","normal+(0, 3)",0.471388888888889
"normal(0, 1.5)","normal+(0, 5)",0.560555555555556
"normal(0, 1.5)","normal+(0, 10)",0.589444444444444
"normal(0, 2)","normal+(0, 3)",0.405555555555556
"normal(0, 2)","normal+(0, 5)",0.487222222222222
"normal(0, 2)","normal+(0, 10)",0.535555555555556
"normal(0, 1)","normal+(0, 3)",0.519166666666667
"normal(0, 1)","normal+(0, 5)",0.741666666666667
"normal(0, 1)","normal+(0, 10)",0.562222222222222
"normal(0, 1.5)","normal+(0, 3)",0.613333333333333
"normal(0, 1.5)","normal+(0, 5)",0.439722222222222
"normal(0, 1.5)","normal+(0, 10)",0.336666666666667
"normal(0, 2)","normal+(0, 3)",0.477777777777778
"normal(0, 2)","normal+(0, 5)",0.451666666666667
"normal(0, 2)","normal+(0, 10)",0.481111111111111
"normal(0, 1)","normal+(0, 3)",0.515
"normal(0, 1)","normal+(0, 5)",0.375555555555556
"normal(0, 1)","normal+(0, 10)",0.468055555555556
"normal(0, 1.5)","normal+(0, 3)",0.361666666666667
"normal(0, 1.5)","normal+(0, 5)",0.479722222222222
"normal(0, 1.5)","normal+(0, 10)",0.504722222222222
"normal(0, 2)","normal+(0, 3)",0.524444444444444
"normal(0, 2)","normal+(0, 5)",0.486944444444444
"normal(0, 2)","normal+(0, 10)",0.460833333333333
"normal(0, 1)","normal+(0, 3)",0.698888888888889
"normal(0, 1)","normal+(0, 5)",0.551666666666667
"normal(0, 1)","normal+(0, 10)",0.551388888888889
"normal(0, 1.5)","normal+(0, 3)",0.570833333333333
"normal(0, 1.5)","normal+(0, 5)",0.56
"normal(0, 1.5)","normal+(0, 10)",0.506944444444444
"normal(0, 2)","normal+(0, 3)",0.473611111111111
"normal(0, 2)","normal+(0, 5)",0.1975
"normal(0, 2)","normal+(0, 10)",0.509166666666667
"normal(0, 1)","normal+(0, 3)",0.2175
"normal(0, 1)","normal+(0, 5)",0.493055555555556
"normal(0, 1)","normal+(0, 10)",0.49
"normal(0, 1.5)","normal+(0, 3)",0.648611111111111
"normal(0, 1.5)","normal+(0, 5)",0.5825
"normal(0, 1.5)","normal+(0, 10)",0.457777777777778
"normal(0, 2)","normal+(0, 3)",0.546111111111111
"normal(0, 2)","normal+(0, 5)",0.694722222222222
"normal(0, 2)","normal+(0, 10)",0.426666666666667
"normal(0, 1)","normal+(0, 3)",0.635555555555556
"normal(0, 1)","normal+(0, 5)",0.481944444444444
"normal(0, 1)","normal+(0, 10)",0.518611111111111
"normal(0, 1.5)","normal+(0, 3)",0.6775
"normal(0, 1.5)","normal+(0, 5)",0.421388888888889
"normal(0, 1.5)","normal+(0, 10)",0.362777777777778
"normal(0, 2)","normal+(0, 3)",0.479722222222222
"normal(0, 2)","normal+(0, 5)",0.429166666666667
"normal(0, 2)","normal+(0, 10)",0.460277777777778
"normal(0, 1)","normal+(0, 3)",0.309444444444444
"normal(0, 1)","normal+(0, 5)",0.472222222222222
"normal(0, 1)","normal+(0, 10)",0.514166666666667
"normal(0, 1.5)","normal+(0, 3)",0.391388888888889
"normal(0, 1.5)","normal+(0, 5)",0.542777777777778
"normal(0, 1.5)","normal+(0, 10)",0.531944444444444
"normal(0, 2)","normal+(0, 3)",0.500277777777778
"normal(0, 2)","normal+(0, 5)",0.671388888888889
"normal(0, 2)","normal+(0, 10)",0.594444444444444
"normal(0, 1)","normal+(0, 3)",0.589722222222222
"normal(0, 1)","normal+(0, 5)",0.468611111111111
"normal(0, 1)","normal+(0, 10)",0.49
"normal(0, 1.5)","normal+(0, 3)",0.614444444444444
"normal(0, 1.5)","normal+(0, 5)",0.465
"normal(0, 1.5)","normal+(0, 10)",0.474166666666667
"normal(0, 2)","normal+(0, 3)",0.560277777777778
"normal(0, 2)","normal+(0, 5)",0.550555555555556
"normal(0, 2)","normal+(0, 10)",0.474166666666667
"normal(0, 1)","normal+(0, 3)",0.695555555555556
"normal(0, 1)","normal+(0, 5)",0.360277777777778
"normal(0, 1)","normal+(0, 10)",0.705
"normal(0, 1.5)","normal+(0, 3)",0.357222222222222
"normal(0, 1.5)","normal+(0, 5)",0.469166666666667
"normal(0, 1.5)","normal+(0, 10)",0.496944444444444
"normal(0, 2)","normal+(0, 3)",0.676388888888889
"normal(0, 2)","normal+(0, 5)",0.533888888888889
"normal(0, 2)","normal+(0, 10)",0.571666666666667
"normal(0, 1)","normal+(0, 3)",0.3025
"normal(0, 1)","normal+(0, 5)",0.606388888888889
"normal(0, 1)","normal+(0, 10)",0.646388888888889
"normal(0, 1.5)","normal+(0, 3)",0.322222222222222
"normal(0, 1.5)","normal+(0, 5)",0.6275
"normal(0, 1.5)","normal+(0, 10)",0.517777777777778
"normal(0, 2)","normal+(0, 3)",0.601111111111111
"normal(0, 2)","normal+(0, 5)",0.528055555555556
"normal(0, 2)","normal+(0, 10)",0.486944444444444
"normal(0, 1)","normal+(0, 3)",0.475555555555556
"normal(0, 1)","normal+(0, 5)",0.468888888888889
"normal(0, 1)","normal+(0, 10)",0.409166666666667
"normal(0, 1.5)","normal+(0, 3)",0.615277777777778
"normal(0, 1.5)","normal+(0, 5)",0.418333333333333
"normal(0, 1.5)","normal+(0, 10)",0.510277777777778
"normal(0, 2)","normal+(0, 3)",0.455555555555556
"normal(0, 2)","normal+(0, 5)",0.351666666666667
"normal(0, 2)","normal+(0, 10)",0.421388888888889
"normal(0, 1)","normal+(0, 3)",0.533611111111111
"normal(0, 1)","normal+(0, 5)",0.493333333333333
"normal(0, 1)","normal+(0, 10)",0.477222222222222
"normal(0, 1.5)","normal+(0, 3)",0.3975
"normal(0, 1.5)","normal+(0, 5)",0.607777777777778
"normal(0, 1.5)","normal+(0, 10)",0.376111111111111
"normal(0, 2)","normal+(0, 3)",0.545833333333333
"normal(0, 2)","normal+(0, 5)",0.654166666666667
"normal(0, 2)","normal+(0, 10)",0.505555555555556
"normal(0, 1)","normal+(0, 3)",0.427222222222222
"normal(0, 1)","normal+(0, 5)",0.537222222222222
"normal(0, 1)","normal+(0, 10)",0.469722222222222
"normal(0, 1.5)","normal+(0, 3)",0.3775
"normal(0, 1.5)","normal+(0, 5)",0.345
"normal(0, 1.5)","normal+(0, 10)",0.671944444444444
"normal(0, 2)","normal+(0, 3)",0.468333333333333
"normal(0, 2)","normal+(0, 5)",0.613333333333333
"normal(0, 2)","normal+(0, 10)",0.496944444444444
"normal(0, 1)","normal+(0, 3)",0.503055555555556
"normal(0, 1)","normal+(0, 5)",0.390277777777778
"normal(0, 1)","normal+(0, 10)",0.479444444444444
"normal(0, 1.5)","normal+(0, 3)",0.488055555555556
"normal(0, 1.5)","normal+(0, 5)",0.575833333333333
"normal(0, 1.5)","normal+(0, 10)",0.444166666666667
"normal(0, 2)","normal+(0, 3)",0.376388888888889
"normal(0, 2)","normal+(0, 5)",0.614722222222222
"normal(0, 2)","normal+(0, 10)",0.458888888888889
"normal(0, 1)","normal+(0, 3)",0.509166666666667
"normal(0, 1)","normal+(0, 5)",0.551944444444444
"normal(0, 1)","normal+(0, 10)",0.698888888888889
"normal(0, 1.5)","normal+(0, 3)",0.563055555555556
"normal(0, 1.5)","normal+(0, 5)",0.645
"normal(0, 1.5)","normal+(0, 10)",0.406666666666667
"normal(0, 2)","normal+(0, 3)",0.511666666666667
"normal(0, 2)","normal+(0, 5)",0.523055555555556
"normal(0, 2)","normal+(0, 10)",0.526666666666667
"normal(0, 1)","normal+(0, 3)",0.724722222222222
"normal(0, 1)","normal+(0, 5)",0.470833333333333
"normal(0, 1)","normal+(0, 10)",0.4675
"normal(0, 1.5)","normal+(0, 3)",0.288888888888889
"normal(0, 1.5)","normal+(0, 5)",0.326111111111111
"normal(0, 1.5)","normal+(0, 10)",0.473055555555556
"normal(0, 2)","normal+(0, 3)",0.429722222222222
"normal(0, 2)","normal+(0, 5)",0.557222222222222
"normal(0, 2)","normal+(0, 10)",0.536388888888889
"normal(0, 1)","normal+(0, 3)",0.447222222222222
"normal(0, 1)","normal+(0, 5)",0.346111111111111
"normal(0, 1)","normal+(0, 10)",0.547222222222222
"normal(0, 1.5)","normal+(0, 3)",0.714722222222222
"normal(0, 1.5)","normal+(0, 5)",0.621666666666667
"normal(0, 1.5)","normal+(0, 10)",0.578333333333333
"normal(0, 2)","normal+(0, 3)",0.1975
"normal(0, 2)","normal+(0, 5)",0.593611111111111
"normal(0, 2)","normal+(0, 10)",0.526944444444444
"normal(0, 1)","normal+(0, 3)",0.599444444444444
"normal(0, 1)","normal+(0, 5)",0.640277777777778
"normal(0, 1)","normal+(0, 10)",0.474722222222222
"normal(0, 1.5)","normal+(0, 3)",0.3625
"normal(0, 1.5)","normal+(0, 5)",0.415555555555556
"normal(0, 1.5)","normal+(0, 10)",0.460833333333333
"normal(0, 2)","normal+(0, 3)",0.368333333333333
"normal(0, 2)","normal+(0, 5)",0.566388888888889
"normal(0, 2)","normal+(0, 10)",0.433333333333333
"normal(0, 1)","normal+(0, 3)",0.508888888888889
"normal(0, 1)","normal+(0, 5)",0.3975
"normal(0, 1)","normal+(0, 10)",0.473333333333333
"normal(0, 1.5)","normal+(0, 3)",0.605833333333333
"normal(0, 1.5)","normal+(0, 5)",0.592222222222222
"normal(0, 1.5)","normal+(0, 10)",0.415
"normal(0, 2)","normal+(0, 3)",0.439722222222222
"normal(0, 2)","normal+(0, 5)",0.343333333333333
"normal(0, 2)","normal+(0, 10)",0.580833333333333
"normal(0, 1)","normal+(0, 3)",0.536666666666667
"normal(0, 1)","normal+(0, 5)",0.508333333333333
"normal(0, 1)","normal+(0, 10)",0.484166666666667
"normal(0, 1.5)","normal+(0, 3)",0.553333333333333
"normal(0, 1.5)","normal+(0, 5)",0.493333333333333
"normal(0, 1.5)","normal+(0, 10)",0.581944444444444
"normal(0, 2)","normal+(0, 3)",0.576111111111111
"normal(0, 2)","normal+(0, 5)",0.563055555555556
"normal(0, 2)","normal+(0, 10)",0.483611111111111
"normal(0, 1)","normal+(0, 3)",0.388333333333333
"normal(0, 1)","normal+(0, 5)",0.406111111111111
"normal(0, 1)","normal+(0, 10)",0.505833333333333
"normal(0, 1.5)","normal+(0, 3)",0.391111111111111
"normal(0, 1.5)","normal+(0, 5)",0.505555555555556
"normal(0, 1.5)","normal+(0, 10)",0.625277777777778
"normal(0, 2)","normal+(0, 3)",0.450555555555556
"normal(0, 2)","normal+(0, 5)",0.398888888888889
"normal(0, 2)","normal+(0, 10)",0.541111111111111
"normal(0, 1)","normal+(0, 3)",0.59
"normal(0, 1)","normal+(0, 5)",0.596111111111111
"normal(0, 1)","normal+(0, 10)",0.548888888888889
"normal(0, 1.5)","normal+(0, 3)",0.647222222222222
"normal(0, 1.5)","normal+(0, 5)",0.421944444444444
"normal(0, 1.5)","normal+(0, 10)",0.608055555555556
"normal(0, 2)","normal+(0, 3)",0.534722222222222
"normal(0, 2)","normal+(0, 5)",0.637777777777778
"normal(0, 2)","normal+(0, 10)",0.430555555555556
"normal(0, 1)","normal+(0, 3)",0.359722222222222
"normal(0, 1)","normal+(0, 5)",0.365555555555556
"normal(0, 1)","normal+(0, 10)",0.478055555555556
"normal(0, 1.5)","normal+(0, 3)",0.199166666666667
"normal(0, 1.5)","normal+(0, 5)",0.527777777777778
"normal(0, 1.5)","normal+(0, 10)",0.454166666666667
"normal(0, 2)","normal+(0, 3)",0.405833333333333
"normal(0, 2)","normal+(0, 5)",0.639722222222222
"normal(0, 2)","normal+(0, 10)",0.491388888888889
"normal(0, 1)","normal+(0, 3)",0.471388888888889
"normal(0, 1)","normal+(0, 5)",0.429722222222222
"normal(0, 1)","normal+(0, 10)",0.534166666666667
"normal(0, 1.5)","normal+(0, 3)",0.386111111111111
"normal(0, 1.5)","normal+(0, 5)",0.503333333333333
"normal(0, 1.5)","normal+(0, 10)",0.387222222222222
"normal(0, 2)","normal+(0, 3)",0.448611111111111
"normal(0, 2)","normal+(0, 5)",0.593333333333333
"normal(0, 2)","normal+(0, 10)",0.459444444444444
"normal(0, 1)","normal+(0, 3)",0.576666666666667
"normal(0, 1)","normal+(0, 5)",0.538333333333333
"normal(0, 1)","normal+(0, 10)",0.582777777777778
"normal(0, 1.5)","normal+(0, 3)",0.349722222222222
"normal(0, 1.5)","normal+(0, 5)",0.461111111111111
"normal(0, 1.5)","normal+(0, 10)",0.488333333333333
"normal(0, 2)","normal+(0, 3)",0.36
"normal(0, 2)","normal+(0, 5)",0.493888888888889
"normal(0, 2)","normal+(0, 10)",0.621666666666667
"normal(0, 1)","normal+(0, 3)",0.419444444444444
"normal(0, 1)","normal+(0, 5)",0.567777777777778
"normal(0, 1)","normal+(0, 10)",0.448888888888889
"normal(0, 1.5)","normal+(0, 3)",0.565833333333333
"normal(0, 1.5)","normal+(0, 5)",0.471111111111111
"normal(0, 1.5)","normal+(0, 10)",0.4675
"normal(0, 2)","normal+(0, 3)",0.597222222222222
"normal(0, 2)","normal+(0, 5)",0.528333333333333
"normal(0, 2)","normal+(0, 10)",0.571388888888889
"normal(0, 1)","normal+(0, 3)",0.525277777777778
"normal(0, 1)","normal+(0, 5)",0.506944444444444
"normal(0, 1)","normal+(0, 10)",0.487777777777778
"normal(0, 1.5)","normal+(0, 3)",0.52
"normal(0, 1.5)","normal+(0, 5)",0.456944444444444
"normal(0, 1.5)","normal+(0, 10)",0.627222222222222
"normal(0, 2)","normal+(0, 3)",0.393888888888889
"normal(0, 2)","normal+(0, 5)",0.5875
"normal(0, 2)","normal+(0, 10)",0.5
"normal(0, 1)","normal+(0, 3)",0.445555555555556
"normal(0, 1)","normal+(0, 5)",0.366388888888889
"normal(0, 1)","normal+(0, 10)",0.523888888888889
"normal(0, 1.5)","normal+(0, 3)",0.499444444444444
"normal(0, 1.5)","normal+(0, 5)",0.533333333333333
"normal(0, 1.5)","normal+(0, 10)",0.536666666666667
"normal(0, 2)","normal+(0, 3)",0.234444444444444
"normal(0, 2)","normal+(0, 5)",0.473611111111111
"normal(0, 2)","normal+(0, 10)",0.509444444444444
"normal(0, 1)","normal+(0, 3)",0.591111111111111
"normal(0, 1)","normal+(0, 5)",0.552777777777778
"normal(0, 1)","normal+(0, 10)",0.301944444444444
"normal(0, 1.5)","normal+(0, 3)",0.394166666666667
"normal(0, 1.5)","normal+(0, 5)",0.413333333333333
"normal(0, 1.5)","normal+(0, 10)",0.421111111111111
"normal(0, 2)","normal+(0, 3)",0.374444444444444
"normal(0, 2)","normal+(0, 5)",0.594166666666667
"normal(0, 2)","normal+(0, 10)",0.451111111111111
"normal(0, 1)","normal+(0, 3)",0.505277777777778
"normal(0, 1)","normal+(0, 5)",0.515
"normal(0, 1)","normal+(0, 10)",0.596666666666667
"normal(0, 1.5)","normal+(0, 3)",0.73
"normal(0, 1.5)","normal+(0, 5)",0.446388888888889
"normal(0, 1.5)","normal+(0, 10)",0.338055555555556
"normal(0, 2)","normal+(0, 3)",0.487777777777778
"normal(0, 2)","normal+(0, 5)",0.413888888888889
"normal(0, 2)","normal+(0, 10)",0.563333333333333
"normal(0, 1)","normal+(0, 3)",0.538611111111111
"normal(0, 1)","normal+(0, 5)",0.478611111111111
"normal(0, 1)","normal+(0, 10)",0.448611111111111
"normal(0, 1.5)","normal+(0, 3)",0.388611111111111
"normal(0, 1.5)","normal+(0, 5)",0.668611111111111
"normal(0, 1.5)","normal+(0, 10)",0.4425
"normal(0, 2)","normal+(0, 3)",0.506666666666667
"normal(0, 2)","normal+(0, 5)",0.444166666666667
"normal(0, 2)","normal+(0, 10)",0.600555555555556
"normal(0, 1)","normal+(0, 3)",0.455555555555556
"normal(0, 1)","normal+(0, 5)",0.5975
"normal(0, 1)","normal+(0, 10)",0.630833333333333
"normal(0, 1.5)","normal+(0, 3)",0.460277777777778
"normal(0, 1.5)","normal+(0, 5)",0.474166666666667
"normal(0, 1.5)","normal+(0, 10)",0.493611111111111
"normal(0, 2)","normal+(0, 3)",0.584166666666667
"normal(0, 2)","normal+(0, 5)",0.481111111111111
"normal(0, 2)","normal+(0, 10)",0.506944444444444
"normal(0, 1)","normal+(0, 3)",0.388611111111111
"normal(0, 1)","normal+(0, 5)",0.581388888888889
"normal(0, 1)","normal+(0, 10)",0.576666666666667
"normal(0, 1.5)","normal+(0, 3)",0.621666666666667
"normal(0, 1.5)","normal+(0, 5)",0.4575
"normal(0, 1.5)","normal+(0, 10)",0.473055555555556
"normal(0, 2)","normal+(0, 3)",0.399166666666667
"normal(0, 2)","normal+(0, 5)",0.536111111111111
"normal(0, 2)","normal+(0, 10)",0.519722222222222
"normal(0, 1)","normal+(0, 3)",0.5175
"normal(0, 1)","normal+(0, 5)",0.4175
"normal(0, 1)","normal+(0, 10)",0.456111111111111
"normal(0, 1.5)","normal+(0, 3)",0.336666666666667
"normal(0, 1.5)","normal+(0, 5)",0.522222222222222
"normal(0, 1.5)","normal+(0, 10)",0.446111111111111
"normal(0, 2)","normal+(0, 3)",0.595833333333333
"normal(0, 2)","normal+(0, 5)",0.494722222222222
"normal(0, 2)","normal+(0, 10)",0.507222222222222
"normal(0, 1)","normal+(0, 3)",0.638888888888889
"normal(0, 1)","normal+(0, 5)",0.458055555555556
"normal(0, 1)","normal+(0, 10)",0.540277777777778
"normal(0, 1.5)","normal+(0, 3)",0.629722222222222
"normal(0, 1.5)","normal+(0, 5)",0.453333333333333
"normal(0, 1.5)","normal+(0, 10)",0.377777777777778
"normal(0, 2)","normal+(0, 3)",0.425833333333333
"normal(0, 2)","normal+(0, 5)",0.586666666666667
"normal(0, 2)","normal+(0, 10)",0.467222222222222
"normal(0, 1)","normal+(0, 3)",0.487777777777778
"normal(0, 1)","normal+(0, 5)",0.251111111111111
"normal(0, 1)","normal+(0, 10)",0.4925
"normal(0, 1.5)","normal+(0, 3)",0.509444444444444
"normal(0, 1.5)","normal+(0, 5)",0.548888888888889
"normal(0, 1.5)","normal+(0, 10)",0.592777777777778
"normal(0, 2)","normal+(0, 3)",0.711111111111111
"normal(0, 2)","normal+(0, 5)",0.432777777777778
"normal(0, 2)","normal+(0, 10)",0.326111111111111
"normal(0, 1)","normal+(0, 3)",0.491666666666667
"normal(0, 1)","normal+(0, 5)",0.590277777777778
"normal(0, 1)","normal+(0, 10)",0.392222222222222
"normal(0, 1.5)","normal+(0, 3)",0.329166666666667
"normal(0, 1.5)","normal+(0, 5)",0.4275
"normal(0, 1.5)","normal+(0, 10)",0.537777777777778
"normal(0, 2)","normal+(0, 3)",0.296944444444444
"normal(0, 2)","normal+(0, 5)",0.589444444444444
"normal(0, 2)","normal+(0, 10)",0.556111111111111
"normal(0, 1)","normal+(0, 3)",0.5375
"normal(0, 1)","normal+(0, 5)",0.359166666666667
"normal(0, 1)","normal+(0, 10)",0.563888888888889
"normal(0, 1.5)","normal+(0, 3)",0.246944444444444
"normal(0, 1.5)","normal+(0, 5)",0.533333333333333
"normal(0, 1.5)","normal+(0, 10)",0.320833333333333
"normal(0, 2)","normal+(0, 3)",0.701111111111111
"normal(0, 2)","normal+(0, 5)",0.436666666666667
"normal(0, 2)","normal+(0, 10)",0.450277777777778
"normal(0, 1)","normal+(0, 3)",0.426388888888889
"normal(0, 1)","normal+(0, 5)",0.368055555555556
"normal(0, 1)","normal+(0, 10)",0.42
"normal(0, 1.5)","normal+(0, 3)",0.699444444444444
"normal(0, 1.5)","normal+(0, 5)",0.305555555555556
"normal(0, 1.5)","normal+(0, 10)",0.513888888888889
"normal(0, 2)","normal+(0, 3)",0.410277777777778
"normal(0, 2)","normal+(0, 5)",0.593055555555556
"normal(0, 2)","normal+(0, 10)",0.551388888888889
"normal(0, 1)","normal+(0, 3)",0.438611111111111
"normal(0, 1)","normal+(0, 5)",0.640277777777778
"normal(0, 1)","normal+(0, 10)",0.428611111111111
"normal(0, 1.5)","normal+(0, 3)",0.608611111111111
"normal(0, 1.5)","normal+(0, 5)",0.731666666666667
"normal(0, 1.5)","normal+(0, 10)",0.455277777777778
"normal(0, 2)","normal+(0, 3)",0.468888888888889
"normal(0, 2)","normal+(0, 5)",0.5125
"normal(0, 2)","normal+(0, 10)",0.398055555555556
"normal(0, 1)","normal+(0, 3)",0.633055555555556
"normal(0, 1)","normal+(0, 5)",0.379444444444444
"normal(0, 1)","normal+(0, 10)",0.526944444444444
"normal(0, 1.5)","normal+(0, 3)",0.193611111111111
"normal(0, 1.5)","normal+(0, 5)",0.419722222222222
"normal(0, 1.5)","normal+(0, 10)",0.578611111111111
"normal(0, 2)","normal+(0, 3)",0.681944444444444
"normal(0, 2)","normal+(0, 5)",0.431944444444444
"normal(0, 2)","normal+(0, 10)",0.461388888888889
"normal(0, 1)","normal+(0, 3)",0.507777777777778
"normal(0, 1)","normal+(0, 5)",0.492222222222222
"normal(0, 1)","normal+(0, 10)",0.7275
"normal(0, 1.5)","normal+(0, 3)",0.226666666666667
"normal(0, 1.5)","normal+(0, 5)",0.804444444444444
"normal(0, 1.5)","normal+(0, 10)",0.508333333333333
"normal(0, 2)","normal+(0, 3)",0.426111111111111
